condition_number,fit_seconds,iterations,lambda,linear_solver,method,n_parameters,objective_variant,preparation_seconds,residual_norm,selection_metric,solve_seconds,tau,validation_cvar_05,validation_mae,validation_rmse,fit_and_validation_seconds,window,forgetting,ridge,eta,gamma,seed,share,C,epsilon,variance_forgetting,regime
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.10541972653289726,0.035827882120889984,0.0450529319576222,0.0093424,336,,,,,20,,,,,stationary
,,,,,rls,,,,,rmse,,,0.10504751414668054,0.03552096410657868,0.04480179053529749,0.0025502,,0.995,1.0e-6,,,20,,,,,stationary
,,,,,hedge,,,,,rmse,,,0.22077896449964424,0.07600254522936127,0.09483581359345475,0.0009167,336,,,1.0,,20,,,,,stationary
,,,,,exp3,,,,,rmse,,,0.5765323041120851,0.21052972581581147,0.24677140092587918,0.0011714,,,,,0.1,20,,,,,stationary
,,,,,fixed_share,,,,,rmse,,,0.1860276686888693,0.0732359400364675,0.08775626631770717,0.0008849,,,,0.1,,20,0.01,,,,stationary
,,,,,passive_aggressive,,,,,rmse,,,0.11701813044223267,0.03910135896947122,0.04903440542082847,0.000179,,,,,,20,,0.01,0.05,,stationary
,,,,,dma,,,,,rmse,,,0.2566592159670699,0.10316379117834315,0.12353256125866964,0.0016374,,0.9,,,,20,,,,0.995,stationary
116662.12202033124,0.015219700000000001,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0143551,6.50667003946661e-16,rmse,0.0008646,1,0.15288562147555662,0.0528143072079624,0.0659886561988991,,,,,,,21,,,,,stationary
,8.17e-5,,0.001,,static_ridge,,,,,rmse,,,0.1459327403168122,0.05040782984270499,0.06292329526729794,,,,,,,21,,,,,stationary
,,,0.0,,rolling_ridge,,,,,rmse,,,0.1492557466906571,0.052778336742760626,0.06548120239891968,0.0097705,336,,,,,21,,,,,stationary
,,,,,rls,,,,,rmse,,,0.145468761058374,0.051251490579767245,0.06367202464866176,0.0075153,,0.995,0.1,,,21,,,,,stationary
,,,,,hedge,,,,,rmse,,,0.27046803400979125,0.12888230276724716,0.14473290541721215,0.0021821,0,,,1.0,,21,,,,,stationary
,,,,,exp3,,,,,rmse,,,0.5932172970778677,0.18336211132202662,0.22923869848835993,0.0019971,,,,,0.1,21,,,,,stationary
,,,,,fixed_share,,,,,rmse,,,0.20881152233089517,0.08930788375065725,0.10455941909740972,0.0023129,,,,0.05,,21,0.005,,,,stationary
,,,,,passive_aggressive,,,,,rmse,,,0.15190784474394298,0.053066299685280316,0.06574358635726585,0.0001563,,,,,,21,,0.01,0.1,,stationary
,,,,,dma,,,,,rmse,,,0.28306912214401736,0.11140279070106811,0.13386116580068205,0.0023424,,0.9,,,,21,,,,0.995,stationary
1.15661323791004e7,0.0049180000000000005,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0037372,6.048528837000163e-16,rmse,0.0011808,1,0.05965844135056877,0.020265376944305417,0.025393152637595427,,,,,,,22,,,,,stationary
,8.57e-5,,1.0e-6,,static_ridge,,,,,rmse,,,0.058218160901590384,0.019605325558333612,0.024756476247418398,,,,,,,22,,,,,stationary
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.05890832901806506,0.019923384884312802,0.025064563454069117,0.013514,336,,,,,22,,,,,stationary
,,,,,rls,,,,,rmse,,,0.05868382127232264,0.019822247296573666,0.02486651843408677,0.0026734,,0.995,0.1,,,22,,,,,stationary
,,,,,hedge,,,,,rmse,,,0.16658000233783476,0.05793848310949949,0.07237982017227025,0.0009284,0,,,1.0,,22,,,,,stationary
,,,,,exp3,,,,,rmse,,,0.41697956774724415,0.08531817342135886,0.13431575485202507,0.001128,,,,,0.1,22,,,,,stationary
,,,,,fixed_share,,,,,rmse,,,0.07981527057920546,0.027281990342115446,0.03409772096016636,0.0009058,,,,0.1,,22,0.005,,,,stationary
,,,,,passive_aggressive,,,,,rmse,,,0.07389582991207305,0.023377779354381144,0.029927731726198947,0.0002623,,,,,,22,,0.01,0.01,,stationary
,,,,,dma,,,,,rmse,,,0.10010419677683585,0.03417741212929996,0.04288401285160859,0.0031815,,0.9,,,,22,,,,0.9,stationary
691146.1066744322,0.016000300000000002,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0148173,7.11904814469955e-16,rmse,0.001183,1,0.08499395485358256,0.028857784242823693,0.036165748655746885,,,,,,,23,,,,,stationary
,0.0001027,,0.0,,static_ridge,,,,,rmse,,,0.08285544660357068,0.028091329039921335,0.03513101766343342,,,,,,,23,,,,,stationary
,,,0.0,,rolling_ridge,,,,,rmse,,,0.08438616636233834,0.028820899574463894,0.03582300738600271,0.0103656,336,,,,,23,,,,,stationary
,,,,,rls,,,,,rmse,,,0.0840610435869247,0.02863081542353919,0.03568578962173307,0.0074991,,0.995,1.0e-6,,,23,,,,,stationary
,,,,,hedge,,,,,rmse,,,0.24825824224813695,0.08728338545949481,0.10879549631206567,0.0029736,168,,,0.01,,23,,,,,stationary
,,,,,exp3,,,,,rmse,,,0.7427600099622574,0.3632922767709817,0.389499424786818,0.0010342,,,,,0.2,23,,,,,stationary
,,,,,fixed_share,,,,,rmse,,,0.24883933329063673,0.08757095805239473,0.10916639228217791,0.0008625,,,,0.01,,23,0.1,,,,stationary
,,,,,passive_aggressive,,,,,rmse,,,0.09147257739558758,0.03156718797955493,0.03917037583203863,0.000145,,,,,,23,,0.01,0.05,,stationary
,,,,,dma,,,,,rmse,,,0.4534299540080447,0.2719839276272488,0.2877378707099929,0.0076835,,0.9,,,,23,,,,0.98,stationary
1.8404055766582455e7,0.0042125,0,1.0e-6,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0034263,6.585006658909208e-16,rmse,0.0007862,1,0.0817467059705805,0.027225450319355502,0.03448624770632108,,,,,,,24,,,,,stationary
,9.96e-5,,0.0,,static_ridge,,,,,rmse,,,0.078585510005693,0.026493943590038448,0.03357101436546541,,,,,,,24,,,,,stationary
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.0807416067216668,0.026609425290434915,0.03393049498951156,0.0082144,72,,,,,24,,,,,stationary
,,,,,rls,,,,,rmse,,,0.07922223175596767,0.026564791784844402,0.03370967772016801,0.0083175,,0.995,0.1,,,24,,,,,stationary
,,,,,hedge,,,,,rmse,,,0.3079647107168986,0.1460223882703541,0.16343342786102855,0.0009283,336,,,1.0,,24,,,,,stationary
,,,,,exp3,,,,,rmse,,,0.5318890828348681,0.1837890389683901,0.2168978000465577,0.0011891,,,,,0.05,24,,,,,stationary
,,,,,fixed_share,,,,,rmse,,,0.1653366180757722,0.07530801223589938,0.08589218715739377,0.0010574,,,,0.5,,24,0.01,,,,stationary
,,,,,passive_aggressive,,,,,rmse,,,0.09309498378304848,0.030188438427603614,0.03834770834788477,0.0001592,,,,,,24,,0.01,0.05,,stationary
,,,,,dma,,,,,rmse,,,0.23004577030795212,0.07786042028515915,0.09749155490941841,0.0062127,,0.9,,,,24,,,,0.995,stationary
6.568384925252354e9,0.0042009000000000005,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0033389,7.6407431016527e-16,rmse,0.000862,1,0.008641637155250313,0.002962160113987835,0.0037230760582808724,,,,,,,25,,,,,stationary
,0.0001029,,0.0,,static_ridge,,,,,rmse,,,0.008431030823137535,0.0029020234582116384,0.0036516137044763385,,,,,,,25,,,,,stationary
,,,0.0,,rolling_ridge,,,,,rmse,,,0.008468582251990611,0.0029700487599183746,0.0037257854386699247,0.0090692,336,,,,,25,,,,,stationary
,,,,,rls,,,,,rmse,,,0.008421064787162957,0.0029551543834789532,0.0037024004700971793,0.0056835,,0.995,1.0e-6,,,25,,,,,stationary
,,,,,hedge,,,,,rmse,,,0.2712105363659625,0.1292827714034772,0.1463780683819619,0.005503,0,,,1.0,,25,,,,,stationary
,,,,,exp3,,,,,rmse,,,0.5125951059539869,0.16716194834570827,0.20113775468594622,0.0011254,,,,,0.1,25,,,,,stationary
,,,,,fixed_share,,,,,rmse,,,0.1356293353636682,0.04867228714443505,0.06054792216806013,0.000947,,,,0.25,,25,0.02,,,,stationary
,,,,,passive_aggressive,,,,,rmse,,,0.08110707844481237,0.025581104339620016,0.032742007377537616,0.0001715,,,,,,25,,1.0,0.0,,stationary
,,,,,dma,,,,,rmse,,,0.2364884960626453,0.07896232896584804,0.09991631829150709,0.0014803,,0.9,,,,25,,,,0.9,stationary
28976.790134188846,0.0040488,0,0.01,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0032056,5.862954748986762e-16,rmse,0.0008432,1,0.1278301969022022,0.04425457086823014,0.055539878207966895,,,,,,,26,,,,,stationary
,9.27e-5,,0.001,,static_ridge,,,,,rmse,,,0.12357451667673965,0.04289862232723099,0.053768242184151716,,,,,,,26,,,,,stationary
,,,0.001,,rolling_ridge,,,,,rmse,,,0.1256724606629135,0.04353128991484974,0.05456585953757429,0.0086842,336,,,,,26,,,,,stationary
,,,,,rls,,,,,rmse,,,0.12487370434546032,0.04336976496135871,0.054343725828602536,0.0071093,,0.995,0.1,,,26,,,,,stationary
,,,,,hedge,,,,,rmse,,,0.17263247684152483,0.05829878531545552,0.07349637511526509,0.0057665,0,,,1.0,,26,,,,,stationary
,,,,,exp3,,,,,rmse,,,0.5861695794914985,0.1489781965586686,0.2051447679181853,0.0057192,,,,,0.2,26,,,,,stationary
,,,,,fixed_share,,,,,rmse,,,0.16336800164027193,0.054823403496765045,0.06895844540821054,0.0018803,,,,0.05,,26,0.02,,,,stationary
,,,,,passive_aggressive,,,,,rmse,,,0.12917994902014437,0.04492317058005919,0.05628712177848052,0.00017,,,,,,26,,0.001,0.01,,stationary
,,,,,dma,,,,,rmse,,,0.2802900899031456,0.1039219236928504,0.12774176727780523,0.0014322,,0.9,,,,26,,,,0.995,stationary
1.4212782032391175e6,0.0181899,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0173743,8.831497490393239e-16,rmse,0.0008156,1,0.07932924058525247,0.02789312155031729,0.034708683144111775,,,,,,,27,,,,,stationary
,0.0001087,,0.0,,static_ridge,,,,,rmse,,,0.07856656366142947,0.02721774741467199,0.03397562597223972,,,,,,,27,,,,,stationary
,,,0.0,,rolling_ridge,,,,,rmse,,,0.07950440582237744,0.027830240758879646,0.03461312508280214,0.0098637,336,,,,,27,,,,,stationary
,,,,,rls,,,,,rmse,,,0.07869242679388011,0.027512371298090386,0.034286757395999595,0.0097728,,0.995,1.0e-6,,,27,,,,,stationary
,,,,,hedge,,,,,rmse,,,0.20883010957887835,0.07751316354106326,0.09436017316426139,0.0010318,336,,,1.0,,27,,,,,stationary
,,,,,exp3,,,,,rmse,,,0.5213901205197591,0.1365000993656001,0.18886710488506261,0.0012901,,,,,0.1,27,,,,,stationary
,,,,,fixed_share,,,,,rmse,,,0.1214653633334753,0.043031852323251026,0.05344044692491865,0.0010595,,,,0.05,,27,0.01,,,,stationary
,,,,,passive_aggressive,,,,,rmse,,,0.09213117366145865,0.030529611802837368,0.03835226342621847,0.0001715,,,,,,27,,0.1,0.05,,stationary
,,,,,dma,,,,,rmse,,,0.20923964099366224,0.07766971641479635,0.09492192776843765,0.0015846,,0.9,,,,27,,,,0.95,stationary
124064.18041597234,0.034374,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0325731,6.580618116829679e-16,rmse,0.0018009,1,0.15440187949938142,0.051006422804936974,0.06476410775565133,,,,,,,28,,,,,stationary
,8.91e-5,,0.001,,static_ridge,,,,,rmse,,,0.14954097408194456,0.04970641076588338,0.0632210988516173,,,,,,,28,,,,,stationary
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.15311907052678908,0.05205454154526135,0.06527011428711925,0.0048012,168,,,,,28,,,,,stationary
,,,,,rls,,,,,rmse,,,0.1506834382027022,0.050062582848558815,0.06370747661721589,0.0084698,,0.995,0.1,,,28,,,,,stationary
,,,,,hedge,,,,,rmse,,,0.23254261069428014,0.07872840070314906,0.09864920924392227,0.0007385,0,,,1.0,,28,,,,,stationary
,,,,,exp3,,,,,rmse,,,0.6039350046063108,0.14165779326844793,0.2012402833113549,0.001155,,,,,0.1,28,,,,,stationary
,,,,,fixed_share,,,,,rmse,,,0.1885811373182311,0.0753408436238832,0.0898882263121884,0.0072775,,,,0.1,,28,0.01,,,,stationary
,,,,,passive_aggressive,,,,,rmse,,,0.1626067261126079,0.054464163571689296,0.06813460209281941,0.0001821,,,,,,28,,0.01,0.05,,stationary
,,,,,dma,,,,,rmse,,,0.22995256887763638,0.08623720106995908,0.1055145388195849,0.001384,,0.995,,,,28,,,,0.995,stationary
2.442243996730042e6,0.0063438,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0047247,7.60307748749037e-16,rmse,0.0016191,1,0.08996575130095819,0.031368373150647395,0.03924646260302016,,,,,,,29,,,,,stationary
,0.0001252,,1.0e-6,,static_ridge,,,,,rmse,,,0.08764362286830835,0.030397472279775354,0.038128080517559955,,,,,,,29,,,,,stationary
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.08820700890794925,0.031127756866618686,0.03879632646326263,0.0096442,336,,,,,29,,,,,stationary
,,,,,rls,,,,,rmse,,,0.08727733234755616,0.030664032429598705,0.03824806232254482,0.0022872,,0.995,1.0e-6,,,29,,,,,stationary
,,,,,hedge,,,,,rmse,,,0.17126085557043338,0.057070702104781296,0.07213907215018481,0.0007184,0,,,1.0,,29,,,,,stationary
,,,,,exp3,,,,,rmse,,,0.5378592936279206,0.13283986826669927,0.18505949117470408,0.0008311,,,,,0.1,29,,,,,stationary
,,,,,fixed_share,,,,,rmse,,,0.1393509140772468,0.045689849822405454,0.0576678135751594,0.0008483,,,,0.05,,29,0.01,,,,stationary
,,,,,passive_aggressive,,,,,rmse,,,0.09848985201618567,0.03348571101583914,0.0418204870607806,0.0001567,,,,,,29,,0.01,0.05,,stationary
,,,,,dma,,,,,rmse,,,0.20363950475457485,0.08514114376663007,0.10108019824767299,0.0013906,,0.9,,,,29,,,,0.9,stationary
144219.7884927762,0.0040394,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0031974,6.878882256526002e-16,rmse,0.000842,1,0.12795493139233025,0.044765602098929984,0.05537773283855238,,,,,,,30,,,,,stationary
,9.53e-5,,0.0,,static_ridge,,,,,rmse,,,0.12520891326056868,0.04389804344335716,0.0542824377772901,,,,,,,30,,,,,stationary
,,,0.0,,rolling_ridge,,,,,rmse,,,0.1281935636312864,0.044818791579475235,0.055589083870901876,0.0046029,336,,,,,30,,,,,stationary
,,,,,rls,,,,,rmse,,,0.12670041827781012,0.0443065114662779,0.05503585803830415,0.0067726,,0.995,1.0e-6,,,30,,,,,stationary
,,,,,hedge,,,,,rmse,,,0.23578723941904747,0.07821150664249867,0.09970485067554219,0.0019989,24,,,1.0,,30,,,,,stationary
,,,,,exp3,,,,,rmse,,,0.6516072548039419,0.20139492897748443,0.25436217168698955,0.0016325,,,,,0.1,30,,,,,stationary
,,,,,fixed_share,,,,,rmse,,,0.22003384691566036,0.07325455900580094,0.0921337743072806,0.0016439,,,,0.05,,30,0.01,,,,stationary
,,,,,passive_aggressive,,,,,rmse,,,0.1388590229875031,0.04735553722516702,0.05962479231206536,0.0001975,,,,,,30,,0.01,0.05,,stationary
,,,,,dma,,,,,rmse,,,0.3817489953518127,0.12802153026445365,0.1607967036499345,0.0015066,,0.9,,,,30,,,,0.9,stationary
283500.6336817909,0.0053124999999999995,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0038063,8.348373924264556e-16,rmse,0.0015062,1,0.17155210105030463,0.05478608179734188,0.07021296592035142,,,,,,,1,,,,,gradual
,8.25e-5,,0.001,,static_ridge,,,,,rmse,,,0.18487866729418628,0.06230194016323979,0.07848348396917905,,,,,,,1,,,,,gradual
,,,0.0,,rolling_ridge,,,,,rmse,,,0.16155319467777765,0.05283283156919656,0.06674107609315583,0.0052968,336,,,,,1,,,,,gradual
,,,,,rls,,,,,rmse,,,0.16150723590550217,0.05263884915064551,0.06669031759701369,0.008765,,0.995,0.1,,,1,,,,,gradual
,,,,,hedge,,,,,rmse,,,0.42848639120701143,0.20909120859315666,0.23153512762063444,0.0033371,72,,,1.0,,1,,,,,gradual
,,,,,exp3,,,,,rmse,,,0.8799310549508929,0.25117707802600314,0.3329118111752555,0.0016825,,,,,0.1,1,,,,,gradual
,,,,,fixed_share,,,,,rmse,,,0.295504454408635,0.10078286706269464,0.12604846060986286,0.0017734,,,,0.5,,1,0.05,,,,gradual
,,,,,passive_aggressive,,,,,rmse,,,0.1623378576139836,0.054505830421846264,0.06836776803471363,0.0001853,,,,,,1,,0.01,0.05,,gradual
,,,,,dma,,,,,rmse,,,0.4539016790536207,0.1580217733342579,0.19691765452181448,0.0022944,,0.9,,,,1,,,,0.98,gradual
116086.3239380597,0.0043526,0,0.01,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0034294,7.642635782924525e-16,rmse,0.0009232,1,0.2084305118502051,0.07445103661388705,0.09084018188398148,,,,,,,2,,,,,gradual
,8.13e-5,,0.01,,static_ridge,,,,,rmse,,,0.2100257887555147,0.07209728228400382,0.09001700023182244,,,,,,,2,,,,,gradual
,,,0.001,,rolling_ridge,,,,,rmse,,,0.19666895049730093,0.07015030925696263,0.08628222677689046,0.010422,336,,,,,2,,,,,gradual
,,,,,rls,,,,,rmse,,,0.19611536866073895,0.06931787719731655,0.08563132795536331,0.0075411,,0.995,0.1,,,2,,,,,gradual
,,,,,hedge,,,,,rmse,,,0.2325767871638078,0.08206626116425177,0.10199789824837803,0.0007997,336,,,1.0,,2,,,,,gradual
,,,,,exp3,,,,,rmse,,,0.9902580519526047,0.3593148052355871,0.43449508562799505,0.0018607,,,,,0.05,2,,,,,gradual
,,,,,fixed_share,,,,,rmse,,,0.23293411830699065,0.08200120171268661,0.10182255953549592,0.0019929,,,,0.01,,2,0.005,,,,gradual
,,,,,passive_aggressive,,,,,rmse,,,0.19845998907399207,0.0689288240492233,0.08537922640488066,0.0001973,,,,,,2,,0.001,0.05,,gradual
,,,,,dma,,,,,rmse,,,0.582510646004908,0.19958815978440714,0.24886724299730947,0.0023099,,0.9,,,,2,,,,0.98,gradual
1.7500154929376687e6,0.0269957,0,0.001,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0156921,1.064838266709788e-15,rmse,0.0113036,2,0.17706441837335304,0.056109413087857385,0.0715837854899327,,,,,,,3,,,,,gradual
,9.71e-5,,0.01,,static_ridge,,,,,rmse,,,0.2231958700154279,0.08118172814322659,0.09882080431987289,,,,,,,3,,,,,gradual
,,,0.0,,rolling_ridge,,,,,rmse,,,0.13971589350334995,0.04691095287759881,0.05876953091456878,0.0061073,336,,,,,3,,,,,gradual
,,,,,rls,,,,,rmse,,,0.13817713013685462,0.04676836314931886,0.05869795597828911,0.0027144,,0.99,1.0e-6,,,3,,,,,gradual
,,,,,hedge,,,,,rmse,,,0.293231572724992,0.1100002579896433,0.13315400513906242,0.0010204,24,,,1.0,,3,,,,,gradual
,,,,,exp3,,,,,rmse,,,0.7935937111962609,0.1777161047781921,0.26637931214610094,0.001857,,,,,0.1,3,,,,,gradual
,,,,,fixed_share,,,,,rmse,,,0.1476085701948021,0.049414407408463895,0.061933394752123935,0.0019383,,,,0.1,,3,0.005,,,,gradual
,,,,,passive_aggressive,,,,,rmse,,,0.15834665961834848,0.05342119680816208,0.06721809946159284,0.0002965,,,,,,3,,0.01,0.05,,gradual
,,,,,dma,,,,,rmse,,,0.18267309537689747,0.0654452349702551,0.08092003435280372,0.0015868,,0.9,,,,3,,,,0.995,gradual
36061.41904731732,0.0045787,0,0.01,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0036994,7.060655881258221e-16,rmse,0.0008793,1,0.1991517935748066,0.068971042899246,0.0856267633914104,,,,,,,4,,,,,gradual
,0.0001445,,0.01,,static_ridge,,,,,rmse,,,0.18305703403122844,0.06543343211117121,0.08124382655340028,,,,,,,4,,,,,gradual
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.1741431857244811,0.06283673011552648,0.07784024939125643,0.3319754,336,,,,,4,,,,,gradual
,,,,,rls,,,,,rmse,,,0.1729215356026235,0.06225860870364822,0.07737202808024217,0.0025308,,0.995,0.1,,,4,,,,,gradual
,,,,,hedge,,,,,rmse,,,0.23749791656140615,0.0807724628931727,0.10090835614484345,0.0013525,72,,,1.0,,4,,,,,gradual
,,,,,exp3,,,,,rmse,,,0.838369492181315,0.27191348537993054,0.339957053183791,0.0011732,,,,,0.1,4,,,,,gradual
,,,,,fixed_share,,,,,rmse,,,0.20868528516558588,0.07227086856801361,0.09024922237212511,0.0061214,,,,0.05,,4,0.02,,,,gradual
,,,,,passive_aggressive,,,,,rmse,,,0.18544964376768333,0.06447621162040539,0.08086666998668368,0.0001772,,,,,,4,,0.001,0.0,,gradual
,,,,,dma,,,,,rmse,,,0.4324402401627961,0.16674543695834163,0.20086491060948733,0.0015133,,0.9,,,,4,,,,0.98,gradual
1.750319290593472e6,0.0103998,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0094978,6.35734145270199e-16,rmse,0.000902,1,0.13430003191090742,0.04751501303085476,0.058851344090325594,,,,,,,5,,,,,gradual
,8.66e-5,,0.001,,static_ridge,,,,,rmse,,,0.13352419093998363,0.046419615380293204,0.05749563463856703,,,,,,,5,,,,,gradual
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.12383473559232472,0.04369073632685461,0.05441689131607463,0.0049104,336,,,,,5,,,,,gradual
,,,,,rls,,,,,rmse,,,0.12241492103948587,0.043275525656496075,0.05385930552950398,0.002435,,0.995,0.1,,,5,,,,,gradual
,,,,,hedge,,,,,rmse,,,0.21012839699201577,0.07083252059168027,0.0892032342414311,0.0007627,0,,,1.0,,5,,,,,gradual
,,,,,exp3,,,,,rmse,,,0.6671642337338882,0.19956322010625838,0.2503429192750228,0.0010536,,,,,0.1,5,,,,,gradual
,,,,,fixed_share,,,,,rmse,,,0.15795901866328493,0.05418480896035117,0.06809198555011022,0.0009605,,,,0.05,,5,0.01,,,,gradual
,,,,,passive_aggressive,,,,,rmse,,,0.14303204208858702,0.04903945822019113,0.06083959723650439,0.0001688,,,,,,5,,1.0,0.05,,gradual
,,,,,dma,,,,,rmse,,,0.3281841003586774,0.11887653471787937,0.1445662182717082,0.0014823,,0.9,,,,5,,,,0.995,gradual
68589.02966015009,0.0097474,0,0.01,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0087804,6.313683098972226e-16,rmse,0.000967,1,0.31640316556046966,0.10361658836353002,0.13128396756671307,,,,,,,6,,,,,gradual
,0.0001124,,0.01,,static_ridge,,,,,rmse,,,0.3346328189095081,0.11986925923553192,0.14731230930230604,,,,,,,6,,,,,gradual
,,,0.001,,rolling_ridge,,,,,rmse,,,0.2791905761401663,0.09352869265186715,0.11803806865696949,0.0098386,72,,,,,6,,,,,gradual
,,,,,rls,,,,,rmse,,,0.2749522364531735,0.09078327005414942,0.11561695524508236,0.0030232,,0.98,1.0e-6,,,6,,,,,gradual
,,,,,hedge,,,,,rmse,,,0.4171276018160625,0.15210507399872283,0.18645226073982002,0.0035917,24,,,1.0,,6,,,,,gradual
,,,,,exp3,,,,,rmse,,,0.9761241160970237,0.38724934586393917,0.44618732998099997,0.0019094,,,,,0.1,6,,,,,gradual
,,,,,fixed_share,,,,,rmse,,,0.4069023507918456,0.14141727454513034,0.17604787143958198,0.0020531,,,,0.1,,6,0.02,,,,gradual
,,,,,passive_aggressive,,,,,rmse,,,0.2749548502815192,0.08689724385829425,0.1114749065907271,0.0001724,,,,,,6,,0.01,0.1,,gradual
,,,,,dma,,,,,rmse,,,0.5557750971178873,0.19903958986485204,0.24484549449399395,0.0024823,,0.9,,,,6,,,,0.995,gradual
8563.377133707208,0.012698699999999999,0,0.01,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0117402,7.276571913343998e-16,rmse,0.0009585,1,0.23724902211378332,0.08033092945850413,0.10114700090210328,,,,,,,7,,,,,gradual
,6.55e-5,,0.01,,static_ridge,,,,,rmse,,,0.24441645204881973,0.07974548638667443,0.1013859908690247,,,,,,,7,,,,,gradual
,,,0.0,,rolling_ridge,,,,,rmse,,,0.23373393264111805,0.07828808235030607,0.09880407571570116,0.0014458,336,,,,,7,,,,,gradual
,,,,,rls,,,,,rmse,,,0.23255223630273522,0.07718158146223414,0.09752879925351786,0.0013616,,0.995,0.1,,,7,,,,,gradual
,,,,,hedge,,,,,rmse,,,0.25903424778310635,0.08623560704456482,0.1091196847300239,0.0003271,0,,,1.0,,7,,,,,gradual
,,,,,exp3,,,,,rmse,,,0.9089576219195424,0.2343621854719636,0.3230194580956616,0.0005667,,,,,0.2,7,,,,,gradual
,,,,,fixed_share,,,,,rmse,,,0.2676274093787746,0.08530061831143365,0.10954731323658143,0.0005276,,,,0.05,,7,0.01,,,,gradual
,,,,,passive_aggressive,,,,,rmse,,,0.23000811557940892,0.07592386686563811,0.09663403883725744,0.0002053,,,,,,7,,0.01,0.1,,gradual
